Corrente do Motor;Taxa da Balanca
59,7;7742,338
59,7;7742,338
67,3;8304,242
67,3;8304,242
67,3;8330,27
58,3;8330,27
58,3;7686,454
44,3;7686,454
44,3;6540,701
36,7;6540,701
36,7;6540,701
33,5;5178,302
33,5;5178,302
33,5;4649,06
33,7;4649,06
33,7;4852,183
37,1;4852,183
37,1;5251,792
43,8;5251,792
43,8;5251,792
47;6099,752
47;6099,752
47;7025,286
54,5;7025,286
54,5;7420,303
54,7;7420,303
54,7;7563,713
54;7563,713
54;7144,199
52,3;7144,199
52,3;7144,199
46,7;6610,365
46,7;6610,365
46,7;6218,411
41;6218,411
41;5965,528
40,5;5965,528
40,5;5974,97
42,4;5974,97
42,4;5974,97
45,7;6130,629
45,7;6130,629
45,7;6611,896
47,4;6611,896
47,4;7129,398
52;7129,398
52;7249,333
48,8;7249,333
48,8;7249,333
45;6950,263
45;6950,263
45;6781,59
44,9;6781,59
44,9;6486,603
45,5;6486,603
45,5;6488,645
46,6;6488,645
46,6;6488,645
44;6392,697
44;6392,697
44;6229,383
45,5;6229,383
45,5;6013,756
42,2;6013,756
42,2;5871,112
44,2;5871,112
44,2;5871,112
42,8;5720,045
42,8;5720,045
42,8;5651,658
42,1;5651,658
42,1;5700,397
42,1;5700,397
42,1;5800,172
42,7;5800,172
42,7;5800,172
44,3;5798,386
44,3;5798,386
44,3;5657,782
46,3;5657,782
46,3;5350,037
43,8;5350,037
43,8;4732,759
40,5;4732,759
40,5;4732,759
35,1;3871,786
35,1;3871,786
35,1;2628,3
30,8;2628,3
30,8;1774,982
28,8;1774,982
28,8;887,2148
27,8;887,2148
27,8;887,2148
27,5;359,5047
27,5;359,5047
27,5;90,54615
26,9;90,54615
26,9;0
26,9;0
26,9;0
27,4;0
27,4;0
27,4;0
27,4;0
27,4;0
27,5;0
27,5;0
27,3;0
27,3;0
27,3;0
27,3;0
27,1;0
27,1;0
27,1;0
27,2;0
27,2;0
27,5;0
27,5;0
27,2;0
27,2;0
27,3;0
27,3;0
27,3;0
27,3;0
27,3;0
27,2;0
27,2;0
27,6;0
27,6;0
27,6;0
27,6;0
27,4;0
27,4;0
27,4;0
27,2;0
27,2;492,9634
27,2;492,9634
27,2;1323,57
29,8;1323,57
29,8;1323,57
31,9;1787,23
31,9;1787,23
31,9;1685,159
30,2;1685,159
30,2;1165,359
28,9;1165,359
28,9;689,7062
27,7;689,7062
27,7;689,7062
27,6;190,0659
27,6;190,0659
27,6;0
27,7;0
27,7;0
27,8;0
27,8;0
27,5;0
27,5;0
27,1;0
27,1;0
27,2;0
27,2;0
27,2;0
27,2;0
27,2;0
27,4;0
27,4;0
27,2;0
27,2;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,2;0
27,2;0
27,2;0
27,2;0
27,2;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,2;0
27,2;0
27,2;0
27,4;0
27,4;0
27,3;0
27,3;0
27,2;0
27,2;0
27,2;0
27,2;0
27,4;0
27,4;0
27,4;0
27,4;0
27,4;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;0
27,1;496,2804
27,3;496,2804
27,3;852,2551
28,4;852,2551
28,4;852,2551
29,6;660,3606
29,6;660,3606
29,6;326,842
27,8;326,842
27,8;11,69595
27,3;11,69595
27,3;0
27,3;0
27,3;0
27,4;0
27,4;0
27,4;0
27,6;0
27,6;0
27,3;0
27,3;207,9286
27,5;207,9286
27,5;207,9286
27,6;639,691
27,6;639,691
27,6;1169,953
29,3;1169,953
29,3;1565,99
30,4;1565,99
30,4;2081,962
30,6;2081,962
30,6;2081,962
31,4;2652,031
31,4;2652,031
31,4;2953,142
32,6;2953,142
32,6;3131,257
33,2;3131,257
33,2;3381,587
34,3;3381,587
34,3;3381,587
35,1;3749,555
35,1;3749,555
35,1;4310,694
35,4;4310,694
35,4;4620,225
39;4620,225
39;5067,809
40,5;5067,809
40,5;5067,809
48,1;5574,849
48,1;5574,849
48,1;6253,37
53,1;6253,37
53,1;6692,022
54,5;6692,022
54,5;6762,706
49,3;6762,706
49,3;6762,706
42,3;6457,512
42,3;6457,512
42,3;6161,25
41,1;6161,25
41,1;5850,698
43,1;5850,698
43,1;5892,547
45;5892,547
45;5892,547
45,8;6063,006
45,8;6063,006
45,8;6283,226
46,6;6283,226
46,6;6406,222
47,8;6406,222
47,8;6466,189
47,3;6466,189
47,3;6466,189
48,4;6487,369
48,4;6487,369
48,4;6395,759
48,2;6395,759
48,2;6201,313
43,8;6201,313
43,8;6049,482
41;6049,482
41;6040,551
43,3;6040,551
43,3;6040,551
45,5;6197,996
45,5;6197,996
45,5;6275,825
45,8;6275,825
45,8;6441,436
44,4;6441,436
44,4;6762,452
41,6;6762,452
41,6;6762,452
51,6;7027,582
51,6;7027,582
51,6;7018,141
48,1;7018,141
48,1;6994,919
47,9;6994,919
47,9;7109,75
47,6;7109,75
47,6;7109,75
44,5;7762,242
44,5;7762,242
44,5;8225,646
64,5;8225,646
64,5;7863,803
53,9;7863,803
53,9;7210,035
42,9;7210,035
42,9;6789,245
41,1;6789,245
41,1;6789,245
46;7251,63
46;7251,63
46;7822,464
59,5;7822,464
59,5;7768,366
52,5;7768,366
52,5;7199,317
46,6;7199,317
46,6;7199,317
42,3;6621,337
42,3;6621,337
42,3;6104,09
42,9;6104,09
42,9;5695,294
43,2;5695,294
43,2;5610,83
40,6;5610,83
40,6;5610,83
40,1;5394,182
40,1;5394,182
40,1;5287,518
39,5;5287,518
39,5;4957,317
42,6;4957,317
42,6;4534,741
41,6;4534,741
41,6;4534,741
42,1;4648,295
42,1;4648,295
42,1;4961,399
47,4;4961,399
47,4;4835,086
43,1;4835,086
43,1;4644,467
40,2;4644,467
40,2;5117,824
39,5;5117,824
39,5;5117,824
44,3;6078,827
44,3;6078,827
44,3;7120,723
68,1;7120,723
68,1;7644,094
57,2;7644,094
57,2;7856,914
55,7;7856,914
55,7;7856,914
55,5;8221,819
55,5;8221,819
55,5;8508,641
61,5;8508,641
61,5;8407,845
58,5;8407,845
58,5;8098,823
47,5;8098,823
47,5;8098,823
45,7;7695,896
45,7;7695,896
45,7;7505,532
46,8;7505,532
46,8;7845,175
49,3;7845,175
49,3;8251,93
65;8251,93
65;8251,93
60,4;8497,412
60,4;8497,412
60,4;8072,029
54,4;8072,029
54,4;6882,13
37,2;6882,13
37,2;5627,161
35,4;5627,161
35,4;5627,161
38,6;5140,535
38,6;5140,535
38,6;5436,797
42;5436,797
42;5958,128
47;5958,128
47;6620,827
47,5;6620,827
47,5;6620,827
49,3;7560,14
49,3;7560,14
49,3;8091,423
62,8;8091,423
62,8;7957,454
56,1;7957,454
56,1;7200,083
51,6;7200,083
51,6;7200,083
40,2;6287,053
40,2;6287,053
40,2;5582,249
36,6;5582,249
36,6;5652,423
40,6;5652,423
40,6;5957,107
45,5;5957,107
45,5;5957,107
48,5;6237,549
48,5;6237,549
48,5;6652,47
46,7;6652,47
46,7;7259,54
51;7259,54
51;7617,556
53;7617,556
53;7617,556
50;7909,736
50;7909,736
50;7830,629
53,2;7830,629
53,2;7364,163
44,3;7364,163
44,3;6756,327
41,2;6756,327
41,2;6756,327
38,8;6161,505
38,8;6161,505
38,8;6002,273
41,2;6002,273
41,2;6163,547
43,6;6163,547
43,6;6451,644
48,4;6451,644
48,4;6451,644
49,2;6689,726
49,2;6689,726
49,2;6870,902
47,5;6870,902
47,5;6938,014
47,3;6938,014
47,3;6930,87
47,5;6930,87
47,5;6936,228
46,6;6936,228
46,6;6936,228
47,2;7138,33
47,2;7138,33
47,2;7530,54
53,1;7530,54
53,1;7682,116
46,9;7682,116
46,9;8066,16
58,9;8066,16
58,9;8066,16
67,5;8618,367
67,5;8618,367
67,5;8621,174
56;8621,174
56;7992,158
48,4;7992,158
48,4;6848,702
37,7;6848,702
37,7;6848,702
33,8;5453,895
33,8;5453,895
33,8;5141,3
34,3;5141,3
34,3;5800,428
40,1;5800,428
40,1;6492,982
51,4;6492,982
51,4;7054,121
49;7054,121
49;7054,121
46;7383,556
46;7383,556
46;7333,286
49,4;7333,286
49,4;7157,723
46,2;7157,723
46,2;6983,947
47,5;6983,947
47,5;6983,947
46;6712,691
46;6712,691
46;6497,065
42,9;6497,065
42,9;6517,479
41,9;6517,479
41,9;6907,648
52,2;6907,648
52,2;6907,648
53,6;7299,603
53,6;7299,603
53,6;7238,615
48,5;7238,615
48,5;6833,136
42,2;6833,136
42,2;6558,564
40,6;6558,564
40,6;6558,564
40,7;6815,528
40,7;6815,528
40,7;7826,037
68,4;7826,037
68,4;8650,009
68,1;8650,009
68,1;8925,602
54,4;8925,602
54,4;8444,335
47,7;8444,335
47,7;8444,335
37,6;7211,056
37,6;7211,056
37,6;5739,695
35,3;5739,695
35,3;4753,939
33,8;4753,939
33,8;4744,753
40,5;4744,753
40,5;4744,753
42,9;5369,431
42,9;5369,431
42,9;6065,813
49,4;6065,813
49,4;6897,186
48,7;6897,186
48,7;7769,387
55,7;7769,387
55,7;7769,387
60,4;7981,44
60,4;7981,44
60,4;7723,2
50;7723,2
50;6807,108
42,2;6807,108
42,2;6081,634
38,1;6081,634
38,1;6081,634
38,5;5807,062
38,5;5807,062
38,5;5851,974
44,2;5851,974
44,2;6668,291
51,2;6668,291
51,2;7731,621
63,7;7731,621
63,7;7731,621
59,4;8275,151
59,4;8275,151
59,4;8232,536
51,1;8232,536
51,1;7647,667
47,2;7647,667
47,2;6908,414
42,6;6908,414
42,6;6908,414
40,8;6285,522
40,8;6285,522
40,8;6004,315
40,3;6004,315
40,3;6055,606
40,7;6055,606
40,7;6298,281
45,3;6298,281
45,3;6298,281
47,2;6425,105
47,2;6425,105
47,2;6383,766
48,9;6383,766
48,9;6263,577
46,4;6263,577
46,4;6190,085
44,5;6190,085
44,5;6190,085
44,9;6239,845
44,9;6239,845
44,9;6339,875
45,5;6339,875
45,5;7089,081
56,7;7089,081
56,7;7772,959
90,3;7772,959
90,3;7772,959
79,8;7844,92
79,8;7844,92
79,8;7623,935
69;7623,935
69;7332,521
57,8;7332,521
57,8;7296,286
42,7;7296,286
42,7;7296,286
47,7;7283,782
47,7;7283,782
47,7;7365,439
44,4;7365,439
44,4;7570,858
39,9;7570,858
39,9;7141,902
37,4;7141,902
37,4;7141,902
37,2;6253,37
37,2;6253,37
37,2;5736,888
38,1;5736,888
38,1;5471,247
40,7;5471,247
40,7;5553,414
41,9;5553,414
41,9;6235,763
49,6;6235,763
49,6;6235,763
51;6858,909
51;6858,909
51;7051,825
50,1;7051,825
50,1;6933,932
49,4;6933,932
49,4;6619,296
47,2;6619,296
47,2;6619,296
42,6;6628,227
42,6;6628,227
42,6;6784,907
47;6784,907
47;6683,091
47,2;6683,091
47,2;6484,817
47;6484,817
47;6484,817
45;6253,37
45;6253,37
45;6138,284
44,8;6138,284
44,8;5997,936
43,9;5997,936
43,9;5613,637
41,6;5613,637
41,6;4550,562
36,6;4550,562
36,6;4550,562
31,9;3007,24
31,9;3007,24
31,9;1582,067
30;1582,067
30;621,5732
28;621,5732
28;176,0312
27,5;176,0312
27,5;176,0312
27,2;0
27,2;0
27,2;0
27,4;0
27,4;0
27,6;0
27,6;0
27,6;0
27,6;0
27,4;0
27,4;0
27,4;0
26,9;0
26,9;0
27,5;0
27,5;0
27,4;0
27,4;0
27,5;0
27,5;0
27,5;0
27,3;0
27,3;0
27,3;0
27,3;0
27,2;0
27,2;0
27,3;0
27,3;0
27,5;0
27,5;0
27,5;0
27,4;0
27,4;0
27,4;0
27,4;0
27,3;0
27,3;0
27,3;0
27,3;0
27,3;0
27,6;0
27,6;0
27,6;0
27,6;0
27,4;0
27,4;0
27,3;0
27,3;0
27,3;0
27,1;0
27,1;0
27,3;0
27,3;0
27,8;0
27,8;0
27,7;0
27,7;0
27,7;0
27,6;0
27,6;0
27,4;0
27,4;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,8;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,7;0
28;0
28;452,6451
28,5;452,6451
28,5;1136,269
29,1;1136,269
29,1;1136,269
29,3;841,0272
29,3;841,0272
29,3;337,3042
28,5;337,3042
28,5;21,39279
28;21,39279
28;0
27,8;0
27,8;0
27,7;0
27,7;0
27,7;0
27,6;0
27,6;0
27,5;0
27,5;0
27,7;0
27,7;0
28;0
28;0
27,9;0
27,9;0
27,9;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,7;0
27,8;0
27,8;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,7;0
27,7;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,8;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,8;0
27,8;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;0
27,9;0
27,9;32,8761
27,9;32,8761
27,9;509,8049
27,8;509,8049
27,8;509,8049
28;932,126
28;932,126
28;1010,976
28,7;1010,976
28,7;675,6711
28,8;675,6711
28,8;358,7394
28,3;358,7394
28,3;358,7394
27,6;96,92594
27,6;96,92594
27,6;1,488922
27,4;1,488922
27,4;0
27,3;0
27,3;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;137,7545
27,4;137,7545
27,4;406,9681
27,6;406,9681
27,6;406,9681
28,2;773,915
28,2;773,915
28,2;1038,025
29,2;1038,025
29,2;1342,964
29,5;1342,964
29,5;1421,049
29,2;1421,049
29,2;1421,049
28,5;1343,219
28,5;1343,219
28,5;1590,743
29,3;1590,743
29,3;2415,48
34,9;2415,48
34,9;3909,042
43,2;3909,042
43,2;3909,042
52,2;5141,811
52,2;5141,811
52,2;6394,739
55,2;6394,739
55,2;7062,796
55,8;7062,796
55,8;7123,529
52,2;7123,529
52,2;7123,529
50,3;6875,241
50,3;6875,241
50,3;6463,892
47;6463,892
47;6181,665
42,4;6181,665
42,4;6057,393
41,9;6057,393
41,9;6057,393
42;5916,023
42;5916,023
42;5801,448
43,1;5801,448
43,1;5666,458
43,4;5666,458
43,4;5315,077
41,8;5315,077
41,8;5315,077
37,3;4761,339
37,3;4761,339
37,3;4294,106
34,9;4294,106
34,9;3979,981
33,8;3979,981
33,8;4090,729
36,9;4090,729
36,9;4090,729
36,9;4133,344
36,9;4133,344
36,9;4318,859
36,6;4318,859
36,6;4477,325
36,4;4477,325
36,4;4586,287
37,7;4586,287
37,7;4586,287
37,4;4545,968
37,4;4545,968
37,4;4332,128
37,1;4332,128
37,1;4578,121
39,2;4578,121
39,2;5360,754
42,9;5360,754
42,9;5893,312
46,6;5893,312
46,6;5893,312
46,1;6171,968
46,1;6171,968
46,1;6315,378
49,4;6315,378
49,4;6401,118
49,6;6401,118
49,6;6393,718
47,7;6393,718
47,7;6393,718
45,9;6420,002
45,9;6420,002
45,9;6190,851
44,6;6190,851
44,6;5651,658
40,5;5651,658
40,5;5149,211
39,6;5149,211
39,6;5149,211
37,6;4652,888
37,6;4652,888
37,6;4397,964
35,6;4397,964
35,6;4109,357
33,8;4109,357
33,8;3951,146
34,1;3951,146
34,1;3726,078
34,9;3726,078
34,9;3726,078
37;3880,207
37;3880,207
37;3229,501
36;3229,501
36;2984,784
32;2984,784
32;3885,82
34,4;3885,82
34,4;3885,82
78,1;5493,703
78,1;5493,703
78,1;7109,239
92,6;7109,239
92,6;7661,702
75,6;7661,702
75,6;7265,665
51,6;7265,665
51,6;7265,665
38,8;5681,003
38,8;5681,003
38,8;4222,912
31,4;4222,912
31,4;4394,647
45;4394,647
45;5164,266
49,3;5164,266
49,3;5164,266
54,2;5959,914
54,2;5959,914
54,2;6515,693
50,5;6515,693
50,5;6775,466
48,1;6775,466
48,1;7075,556
47,9;7075,556
47,9;7416,22
48,9;7416,22
48,9;7416,22
56,7;7616,025
56,7;7616,025
56,7;7346,811
54,8;7346,811
54,8;6824,205
44,6;6824,205
44,6;6132,67
38,3;6132,67
38,3;6132,67
41,8;5996,404
41,8;5996,404
41,8;5949,452
45,5;5949,452
45,5;6320,227
49,1;6320,227
49,1;6820,887
49,2;6820,887
49,2;6820,887
54,4;7363,397
54,4;7363,397
54,4;7608,625
51,7;7608,625
51,7;7812,001
51;7812,001
51;8237,64
62,7;8237,64
62,7;8237,64
62,7;8659,195
62,7;8659,195
62,7;8326,953
47,9;8326,953
47,9;7228,408
39;7228,408
39;5618,995
34,9;5618,995
34,9;5618,995
34,1;4805,485
34,1;4805,485
34,1;4850,141
38,2;4850,141
38,2;5511,055
41;5511,055
41;6492,982
50,8;6492,982
50,8;6492,982
51;7048,762
51;7048,762
51;7258,264
48,7;7258,264
48,7;6947,966
45,8;6947,966
45,8;6884,172
44,5;6884,172
44,5;6884,172
50,9;7262,091
50,9;7262,091
50,9;7813,277
55,1;7813,277
55,1;7625,211
52,7;7625,211
52,7;6932,656
41,8;6932,656
41,8;6932,656
37,4;6007,123
37,4;6007,123
37,4;5570,766
38,4;5570,766
38,4;6031,875
42,3;6031,875
42,3;6661,655
48,1;6661,655
48,1;6661,655
54,9;7970,468
54,9;7970,468
54,9;8702,831
61,6;8702,831
61,6;8594,891
59,4;8594,891
59,4;7823,485
44,3;7823,485
44,3;7823,485
39;6441,182
39;6441,182
39;5453,384
35,3;5453,384
35,3;5347,995
36,6;5347,995
36,6;6010,694
44,8;6010,694
44,8;6010,694
57,1;6963,787
57,1;6963,787
57,1;7821,188
54,5;7821,188
54,5;8504,302
67,2;8504,302
67,2;8842,669
59,9;8842,669
59,9;8696,451
56,9;8696,451
56,9;8696,451
43,2;7931,426
43,2;7931,426
43,2;6340,641
34,6;6340,641
34,6;4553,623
31,5;4553,623
31,5;3754,914
31,3;3754,914
31,3;3754,914
34,5;4012,134
34,5;4012,134
34,5;4572,507
40,2;4572,507
40,2;5423,783
45,2;5423,783
45,2;5939,5
47,9;5939,5
47,9;5939,5
48,3;7078,618
48,3;7078,618
48,3;7985,779
66,1;7985,779
66,1;8776,833
70,7;8776,833
70,7;8686,5
63,9;8686,5
63,9;8616,836
47,1;8616,836
47,1;8616,836
40,2;7655,577
40,2;7655,577
40,2;6101,028
33,9;6101,028
33,9;4933,585
33,8;4933,585
33,8;4776,395
34,9;4776,395
34,9;4776,395
39,7;5016,518
39,7;5016,518
39,7;5424,039
42,5;5424,039
42,5;5960,935
43,2;5960,935
43,2;6446,795
46,5;6446,795
46,5;6446,795
46,8;6720,347
46,8;6720,347
46,8;6900,248
48,5;6900,248
48,5;7007,168
47,5;7007,168
47,5;7087,293
48,1;7087,293
48,1;7087,293
46,3;7569,837
46,3;7569,837
46,3;8125,872
63,8;8125,872
63,8;8443,824
58,2;8443,824
58,2;8177,163
49,4;8177,163
49,4;7356,763
43;7356,763
43;7356,763
37,1;6299,812
37,1;6299,812
37,1;5531,724
36,2;5531,724
36,2;5191,315
37,9;5191,315
37,9;5326,56
41,8;5326,56
41,8;5326,56
47,6;5733,57
47,6;5733,57
47,6;6208,714
47,5;6208,714
47,5;6358,248
44,8;6358,248
44,8;6411,835
44,1;6411,835
44,1;6411,835
44,6;6341,661
44,6;6341,661
44,6;6153,34
44,4;6153,34
44,4;6052,544
46,3;6052,544
46,3;6058,923
43,1;6058,923
43,1;6058,923
44,1;5975,99
44,1;5975,99
44,1;5855,036
42,1;5855,036
42,1;5790,731
41,5;5790,731
41,5;5699,122
44,4;5699,122
44,4;5699,122
42,6;5676,156
42,6;5676,156
42,6;5712,9
40,7;5712,9
40,7;5699,377
41,2;5699,377
41,2;5746,33
41,5;5746,33
41,5;5746,33
45,5;5823,394
45,5;5823,394
45,5;6222,238
44,6;6222,238
44,6;6897,441
57,6;6897,441
57,6;7299,857
53,8;7299,857
53,8;7299,857
51,9;7434,337
51,9;7434,337
51,9;7127,357
48;7127,357
48;6519,011
43,3;6519,011
43,3;5524,834
38,7;5524,834
38,7;5524,834
33;4239,499
33;4239,499
33;2629,575
29,7;2629,575
29,7;1456,263
28;1456,263
28;576,4069
27,9;576,4069
27,9;576,4069
27,9;65,53876
27,9;65,53876
27,9;0
27,4;0
27,4;0
27,4;0
27,4;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,4;0
27,4;0
27,4;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,6;0
27,6;0
28,2;0
28,2;0
28,1;200,7835
28,1;200,7835
28,1;650,1536
28,2;650,1536
28,2;983,162
28,4;983,162
28,4;1196,236
29,3;1196,236
29,3;1196,236
29,3;990,8173
29,3;990,8173
29,3;725,9414
28,6;725,9414
28,6;1141,628
28,8;1141,628
28,8;2007,194
30,8;2007,194
30,8;2856,684
34,3;2856,684
34,3;2856,684
34,1;2894,706
34,1;2894,706
34,1;2059,506
31,2;2059,506
31,2;1469,532
29,8;1469,532
29,8;1005,107
28;1005,107
28;1005,107
27,7;428,9135
27,7;428,9135
27,7;110,4504
27,5;110,4504
27,5;35,42786
27,6;35,42786
27,6;239,0603
28,1;239,0603
28,1;239,0603
28,2;237,5293
28,2;237,5293
28,2;0
27,5;0
27,5;0
27,4;0
27,4;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,4;0
27,4;0
27,3;0
27,3;0
27,5;0
27,5;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,2;0
27,2;0
27,2;0
27,5;0
27,5;0
27,5;0
27,5;0
27,2;0
27,2;0
27,3;0
27,3;0
27,3;0
27,4;0
27,4;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,2;0
27,2;673,3749
27,4;673,3749
27,4;1790,802
28,5;1790,802
28,5;1790,802
33,2;2753,848
33,2;2753,848
33,2;3570,42
37,1;3570,42
37,1;4182,849
39,5;4182,849
39,5;4684,786
40,1;4684,786
40,1;4898,88
40,2;4898,88
40,2;4898,88
40,2;5021,622
40,9;5021,622
40,9;5095,879
43,3;5095,879
43,3;5202,799
44,2;5202,799
44,2;5202,799
44,4;5159,928
44,4;5159,928
44,4;4967,778
39,3;4967,778
39,3;4946,854
41,6;4946,854
41,6;4854,479
41,4;4854,479
41,4;4729,442
41,4;4729,442
41,4;4729,442
41,4;4725,104
41,9;4725,104
41,9;4906,791
41,6;4906,791
41,6;5023,918
43,4;5023,918
43,4;5026,47
42,2;5026,47
42,2;5026,47
42,2;4845,548
41,6;4845,548
41,6;3853,158
36,7;3853,158
36,7;2595,637
30,7;2595,637
30,7;2595,637
28,4;1494,03
28,4;1494,03
27,6;696,5958
27,6;696,5958
27,6;172,2036
27,5;172,2036
27,5;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,7;0
27,7;444,9898
28,7;444,9898
28,7;1042,619
30;1042,619
30;1042,619
32,2;1759,416
32,2;1759,416
32,2;2298,864
33,2;2298,864
33,2;2575,478
33,1;2575,478
33,1;2659,431
32,6;2659,431
32,6;2659,431
32,2;2475,447
32,2;2475,447
32,2;1815,555
29,9;1815,555
29,9;991,3275
28,5;991,3275
28,5;670,5676
28;670,5676
28;670,5676
27,6;290,8615
27,6;290,8615
27,6;36,95884
27,6;36,95884
27,6;0
27,7;0
27,7;0
27,9;0
27,9;0
27,9;0
27,9;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,5;0
27,8;0
27,8;0
27,6;0
27,6;0
27,6;0
27,5;0
27,5;0
27,3;0
27,3;0
27,4;0
27,4;0
27,8;0
27,8;0
27,8;0
27,6;0
27,6;0
27,5;0
27,5;0
27,4;0
27,4;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,6;0
27,3;0
27,3;0
27,2;0
27,2;0
27,2;0
27,3;0
27,3;548,5923
29,9;548,5923
29,9;542,468
29,3;542,468
29,3;542,468
28,2;329,6489
28,2;329,6489
28,2;55,84192
27,6;55,84192
27,6;0
27,5;0
27,5;0
27,6;0
27,6;0
27,9;0
27,9;0
27,9;0
27,7;0
27,7;0
27,6;0
27,6;93,0983
27,6;93,0983
27,6;93,0983
27,6;85,69773
27,6;85,69773
27,6;182,9212
28,1;182,9212
28,1;0
28,1;0
28,1;230,1291
28,2;230,1291
28,2;230,1291
30,1;1124,276
30,1;1124,276
30,1;2173,826
35,1;2173,826
35,1;3221,335
38,1;3221,335
38,1;3615,842
38,5;3615,842
38,5;3251,957
34,4;3251,957
34,4;3251,957
32,6;3132,788
32,6;3132,788
32,6;3220,315
31,7;3220,315
31,7;3189,693
32,7;3189,693
32,7;3208,831
33,6;3208,831
33,6;3208,831
37,7;4231,333
37,7;4231,333
37,7;4810,844
44,4;4810,844
44,4;4829,217
39,3;4829,217
39,3;5061,174
41,2;5061,174
41,2;5061,174
41,2;5613,637
48,3;5613,637
48,3;6692,533
56,1;6692,533
56,1;7221,008
58,1;7221,008
58,1;7253,415
53,3;7253,415
53,3;7253,415
47,6;7053,101
47,6;7053,101
47,6;6318,186
44,4;6318,186
44,4;6154,616
43,2;6154,616
43,2;6154,616
45,2;5967,059
45,2;5967,059
46;5747,605
46;5747,605
46;5887,698
45,4;5887,698
45,4;5903,009
45,1;5903,009
45,1;5903,009
44,5;5951,493
44,5;5951,493
51,3;5958,383
51,3;5958,383
51,3;6117,359
54,4;6117,359
54,4;6513,397
54,5;6513,397
54,5;6886,468
53,2;6886,468
53,2;6886,468
51,1;6930,104
51,1;6930,104
51,1;6689,215
44,6;6689,215
44,6;6391,421
45,3;6391,421
45,3;5989,259
44,4;5989,259
44,4;5989,259
41,9;5569,746
41,9;5569,746
41,9;5336,257
39,4;5336,257
39,4;5635,327
40,2;5635,327
40,2;6320,481
53;6320,481
53;6320,481
50,3;6307,212
50,3;6307,212
50,3;5952,003
43;5952,003
43;5598,836
38,2;5598,836
38,2;5343,402
39,2;5343,402
39,2;5448,28
41;5448,28
41;5448,28
45,9;5594,498
45,9;5594,498
45,9;5550,862
45,9;5550,862
45,9;5756,281
43;5756,281
43;6096,179
49,7;6096,179
49,7;6096,179
43,8;6034,936
43,8;6034,936
43,8;5802,724
41,2;5802,724
41,2;5339,574
39,8;5339,574
39,8;4393,116
39,3;4393,116
39,3;4393,116
32,7;3388,732
32,7;3388,732
32,7;2548,173
29,5;2548,173
29,5;1757,374
29,5;1757,374
29,5;1871,439
32,1;1871,439
32,1;1871,439
42,1;2991,929
42,1;2991,929
42,1;4566,638
52,8;4566,638
52,8;5891,782
58,7;5891,782
58,7;6550,143
50,8;6550,143
50,8;6550,143
50,2;6776,997
50,2;6776,997
52,8;7028,603
52,8;7028,603
52,8;7281,23
53,1;7281,23
53,1;7404,737
51,3;7404,737
51,3;7542,278
51,8;7542,278
51,8;7542,278
51,9;7821,698
51,9;7821,698
51,9;7948,268
53,6;7948,268
53,6;7619,597
52,2;7619,597
52,2;7185,028
46,7;7185,028
46,7;7185,028
42,5;6801,494
42,5;6801,494
42,5;7106,433
44,4;7106,433
